town_city,year,Statistic,Value
Plymouth,2023,Turnout (%),0.245
Plymouth,2023,absentee_votes,7
Plymouth,2023,Absentee Ballot Turnout (%),0.071
Plymouth,2023,ballot_mailed_to_all_reg_voters,0
Pomfret,2023,tm_checklist_voters,787
Pomfret,2023,num_voted,368
Pomfret,2023,Turnout (%),0.468
Pomfret,2023,absentee_votes,334
Pomfret,2023,Absentee Ballot Turnout (%),0.908
Pomfret,2023,ballot_mailed_to_all_reg_voters,1
Poultney,2023,tm_checklist_voters,2182
Poultney,2023,num_voted,510
Poultney,2023,Turnout (%),0.234
Poultney,2023,absentee_votes,37
Poultney,2023,Absentee Ballot Turnout (%),0.073
Poultney,2023,ballot_mailed_to_all_reg_voters,0
Pownal,2023,tm_checklist_voters,2347
Pownal,2023,num_voted,432
Pownal,2023,Turnout (%),0.184
Pownal,2023,absentee_votes,211
Pownal,2023,Absentee Ballot Turnout (%),0.488
Pownal,2023,ballot_mailed_to_all_reg_voters,0
Proctor,2023,tm_checklist_voters,1302
Proctor,2023,num_voted,184
Proctor,2023,Turnout (%),0.141
Proctor,2023,absentee_votes,17
Proctor,2023,Absentee Ballot Turnout (%),0.092
Proctor,2023,ballot_mailed_to_all_reg_voters,0
Putney,2023,tm_checklist_voters,1930
Putney,2023,num_voted,319
Putney,2023,Turnout (%),0.165
Putney,2023,absentee_votes,42
Putney,2023,Absentee Ballot Turnout (%),0.132
Putney,2023,ballot_mailed_to_all_reg_voters,0
Randolph,2023,tm_checklist_voters,3720
Randolph,2023,num_voted,757
Randolph,2023,Turnout (%),0.203
Randolph,2023,absentee_votes,181
Randolph,2023,Absentee Ballot Turnout (%),0.239
Randolph,2023,ballot_mailed_to_all_reg_voters,0
Reading,2023,tm_checklist_voters,535
Reading,2023,num_voted,142
Reading,2023,Turnout (%),0.265
Reading,2023,absentee_votes,29
Reading,2023,Absentee Ballot Turnout (%),0.204
Reading,2023,ballot_mailed_to_all_reg_voters,0
Readsboro,2023,tm_checklist_voters,613
Readsboro,2023,num_voted,120
Readsboro,2023,Turnout (%),0.196
Readsboro,2023,absentee_votes,3
Readsboro,2023,Absentee Ballot Turnout (%),0.025
Readsboro,2023,ballot_mailed_to_all_reg_voters,0
Richford,2023,tm_checklist_voters,1749
Richford,2023,num_voted,215
Richford,2023,Turnout (%),0.123
Richford,2023,absentee_votes,48
Richford,2023,Absentee Ballot Turnout (%),0.223
Richford,2023,ballot_mailed_to_all_reg_voters,0
Richmond,2023,tm_checklist_voters,3378
Richmond,2023,num_voted,746
Richmond,2023,Turnout (%),0.221
Richmond,2023,absentee_votes,281
Richmond,2023,Absentee Ballot Turnout (%),0.377
Richmond,2023,ballot_mailed_to_all_reg_voters,0
Ripton,2023,tm_checklist_voters,436
Ripton,2023,num_voted,156
Ripton,2023,Turnout (%),0.358
Ripton,2023,absentee_votes,2
Ripton,2023,Absentee Ballot Turnout (%),0.013
Ripton,2023,ballot_mailed_to_all_reg_voters,0
Rochester,2023,tm_checklist_voters,934
Rochester,2023,num_voted,80
Rochester,2023,Turnout (%),0.086
Rochester,2023,absentee_votes,0
Rochester,2023,Absentee Ballot Turnout (%),0
Rochester,2023,ballot_mailed_to_all_reg_voters,0
Rockingham,2023,tm_checklist_voters,3819
Rockingham,2023,num_voted,692
Rockingham,2023,Turnout (%),0.181
Rockingham,2023,absentee_votes,26
Rockingham,2023,Absentee Ballot Turnout (%),0.038
Rockingham,2023,ballot_mailed_to_all_reg_voters,0
Roxbury,2023,tm_checklist_voters,575
Roxbury,2023,num_voted,312
Roxbury,2023,Turnout (%),0.543
Roxbury,2023,absentee_votes,119
Roxbury,2023,Absentee Ballot Turnout (%),0.381
Roxbury,2023,ballot_mailed_to_all_reg_voters,0
Royalton,2023,tm_checklist_voters,2145
Royalton,2023,num_voted,554
Royalton,2023,Turnout (%),0.258
Royalton,2023,absentee_votes,140
Royalton,2023,Absentee Ballot Turnout (%),0.253
Royalton,2023,ballot_mailed_to_all_reg_voters,0
Rupert,2023,tm_checklist_voters,535
Rupert,2023,num_voted,192
Rupert,2023,Turnout (%),0.359
Rupert,2023,absentee_votes,48
Rupert,2023,Absentee Ballot Turnout (%),0.25
Rupert,2023,ballot_mailed_to_all_reg_voters,0
Rutland City,2023,tm_checklist_voters,11812
Rutland City,2023,num_voted,3044
Rutland City,2023,Turnout (%),0.258
Rutland City,2023,absentee_votes,496
Rutland City,2023,Absentee Ballot Turnout (%),0.163
Rutland City,2023,ballot_mailed_to_all_reg_voters,0
Rutland Town,2023,tm_checklist_voters,3249
Rutland Town,2023,num_voted,807
Rutland Town,2023,Turnout (%),0.248
Rutland Town,2023,absentee_votes,87
Rutland Town,2023,Absentee Ballot Turnout (%),0.108
Rutland Town,2023,ballot_mailed_to_all_reg_voters,0
Ryegate,2023,tm_checklist_voters,853
Ryegate,2023,num_voted,100
Ryegate,2023,Turnout (%),0.117
Ryegate,2023,absentee_votes,0
Ryegate,2023,Absentee Ballot Turnout (%),0
Ryegate,2023,ballot_mailed_to_all_reg_voters,0
Saint Albans City,2023,tm_checklist_voters,5942
Saint Albans City,2023,num_voted,461
Saint Albans City,2023,Turnout (%),0.078
Saint Albans City,2023,absentee_votes,48
Saint Albans City,2023,Absentee Ballot Turnout (%),0.104
Saint Albans City,2023,ballot_mailed_to_all_reg_voters,0
Saint Albans Town,2023,tm_checklist_voters,4690
Saint Albans Town,2023,num_voted,1535
Saint Albans Town,2023,Turnout (%),0.327
Saint Albans Town,2023,absentee_votes,965
Saint Albans Town,2023,Absentee Ballot Turnout (%),0.629
Saint Albans Town,2023,ballot_mailed_to_all_reg_voters,1
Saint George,2023,tm_checklist_voters,NA
Saint George,2023,num_voted,NA
Saint George,2023,Turnout (%),NA
Saint George,2023,absentee_votes,NA
Saint George,2023,Absentee Ballot Turnout (%),NA
Saint George,2023,ballot_mailed_to_all_reg_voters,NA
Saint Johnsbury,2023,tm_checklist_voters,4485
Saint Johnsbury,2023,num_voted,733
Saint Johnsbury,2023,Turnout (%),0.163
Saint Johnsbury,2023,absentee_votes,114
Saint Johnsbury,2023,Absentee Ballot Turnout (%),0.156
Saint Johnsbury,2023,ballot_mailed_to_all_reg_voters,0
Salisbury,2023,tm_checklist_voters,948
Salisbury,2023,num_voted,192
Salisbury,2023,Turnout (%),0.203
Salisbury,2023,absentee_votes,27
Salisbury,2023,Absentee Ballot Turnout (%),0.141
Salisbury,2023,ballot_mailed_to_all_reg_voters,0
Sandgate,2023,tm_checklist_voters,356
Sandgate,2023,num_voted,78
Sandgate,2023,Turnout (%),0.219
Sandgate,2023,absentee_votes,7
Sandgate,2023,Absentee Ballot Turnout (%),0.09
Sandgate,2023,ballot_mailed_to_all_reg_voters,0
Searsburg,2023,tm_checklist_voters,100
Searsburg,2023,num_voted,14
Searsburg,2023,Turnout (%),0.14
Searsburg,2023,absentee_votes,0
Searsburg,2023,Absentee Ballot Turnout (%),0
Searsburg,2023,ballot_mailed_to_all_reg_voters,0
Shaftsbury,2023,tm_checklist_voters,2902
Shaftsbury,2023,num_voted,653
Shaftsbury,2023,Turnout (%),0.225
Shaftsbury,2023,absentee_votes,113
Shaftsbury,2023,Absentee Ballot Turnout (%),0.173
Shaftsbury,2023,ballot_mailed_to_all_reg_voters,0
Sharon,2023,tm_checklist_voters,1154
Sharon,2023,num_voted,127
Sharon,2023,Turnout (%),0.11
Sharon,2023,absentee_votes,10
Sharon,2023,Absentee Ballot Turnout (%),0.079
Sharon,2023,ballot_mailed_to_all_reg_voters,0
Sheffield,2023,tm_checklist_voters,492
Sheffield,2023,num_voted,31
Sheffield,2023,Turnout (%),0.063
Sheffield,2023,absentee_votes,0
Sheffield,2023,Absentee Ballot Turnout (%),0
Sheffield,2023,ballot_mailed_to_all_reg_voters,0
Shelburne,2023,tm_checklist_voters,6994
Shelburne,2023,num_voted,1455
Shelburne,2023,Turnout (%),0.208
Shelburne,2023,absentee_votes,659
Shelburne,2023,Absentee Ballot Turnout (%),0.453
Shelburne,2023,ballot_mailed_to_all_reg_voters,0
Sheldon,2023,tm_checklist_voters,1427
Sheldon,2023,num_voted,39
Sheldon,2023,Turnout (%),0.027
Sheldon,2023,absentee_votes,0
Sheldon,2023,Absentee Ballot Turnout (%),0
Sheldon,2023,ballot_mailed_to_all_reg_voters,0
Shoreham,2023,tm_checklist_voters,876
Shoreham,2023,num_voted,161
Shoreham,2023,Turnout (%),0.184
Shoreham,2023,absentee_votes,22
Shoreham,2023,Absentee Ballot Turnout (%),0.137
Shoreham,2023,ballot_mailed_to_all_reg_voters,0
Shrewsbury,2023,tm_checklist_voters,963
Shrewsbury,2023,num_voted,254
Shrewsbury,2023,Turnout (%),0.264
Shrewsbury,2023,absentee_votes,38
Shrewsbury,2023,Absentee Ballot Turnout (%),0.15
Shrewsbury,2023,ballot_mailed_to_all_reg_voters,0
South Burlington,2023,tm_checklist_voters,16051
South Burlington,2023,num_voted,3388
South Burlington,2023,Turnout (%),0.211
South Burlington,2023,absentee_votes,1148
South Burlington,2023,Absentee Ballot Turnout (%),0.339
South Burlington,2023,ballot_mailed_to_all_reg_voters,0
South Hero,2023,tm_checklist_voters,1643
South Hero,2023,num_voted,669
South Hero,2023,Turnout (%),0.407
South Hero,2023,absentee_votes,164
South Hero,2023,Absentee Ballot Turnout (%),0.245
South Hero,2023,ballot_mailed_to_all_reg_voters,0
Springfield,2023,tm_checklist_voters,7450
Springfield,2023,num_voted,1108
Springfield,2023,Turnout (%),0.149
Springfield,2023,absentee_votes,372
Springfield,2023,Absentee Ballot Turnout (%),0.336
Springfield,2023,ballot_mailed_to_all_reg_voters,0
Stamford,2023,tm_checklist_voters,734
Stamford,2023,num_voted,314
Stamford,2023,Turnout (%),0.428
Stamford,2023,absentee_votes,64
Stamford,2023,Absentee Ballot Turnout (%),0.204
Stamford,2023,ballot_mailed_to_all_reg_voters,0
Stannard,2023,tm_checklist_voters,176
Stannard,2023,num_voted,27
Stannard,2023,Turnout (%),0.153
Stannard,2023,absentee_votes,0
Stannard,2023,Absentee Ballot Turnout (%),0
Stannard,2023,ballot_mailed_to_all_reg_voters,0
Starksboro,2023,tm_checklist_voters,1375
Starksboro,2023,num_voted,225
Starksboro,2023,Turnout (%),0.164
Starksboro,2023,absentee_votes,31
Starksboro,2023,Absentee Ballot Turnout (%),0.138
Starksboro,2023,ballot_mailed_to_all_reg_voters,0
Stockbridge,2023,tm_checklist_voters,581
Stockbridge,2023,num_voted,69
Stockbridge,2023,Turnout (%),0.119
Stockbridge,2023,absentee_votes,0
Stockbridge,2023,Absentee Ballot Turnout (%),0
Stockbridge,2023,ballot_mailed_to_all_reg_voters,0
Stowe,2023,tm_checklist_voters,4604
Stowe,2023,num_voted,321
Stowe,2023,Turnout (%),0.07
Stowe,2023,absentee_votes,18
Stowe,2023,Absentee Ballot Turnout (%),0.056
Stowe,2023,ballot_mailed_to_all_reg_voters,0
Strafford,2023,tm_checklist_voters,986
Strafford,2023,num_voted,168
Strafford,2023,Turnout (%),0.17
Strafford,2023,absentee_votes,0
Strafford,2023,Absentee Ballot Turnout (%),0
Strafford,2023,ballot_mailed_to_all_reg_voters,0
Stratton,2023,tm_checklist_voters,234
Stratton,2023,num_voted,28
Stratton,2023,Turnout (%),0.12
Stratton,2023,absentee_votes,0
Stratton,2023,Absentee Ballot Turnout (%),0
Stratton,2023,ballot_mailed_to_all_reg_voters,0
Sudbury,2023,tm_checklist_voters,472
Sudbury,2023,num_voted,85
Sudbury,2023,Turnout (%),0.18
Sudbury,2023,absentee_votes,3
Sudbury,2023,Absentee Ballot Turnout (%),0.035
Sudbury,2023,ballot_mailed_to_all_reg_voters,0
Sunderland,2023,tm_checklist_voters,871
Sunderland,2023,num_voted,166
Sunderland,2023,Turnout (%),0.191
Sunderland,2023,absentee_votes,18
Sunderland,2023,Absentee Ballot Turnout (%),0.108
Sunderland,2023,ballot_mailed_to_all_reg_voters,0
Sutton,2023,tm_checklist_voters,734
Sutton,2023,num_voted,65
Sutton,2023,Turnout (%),0.089
Sutton,2023,absentee_votes,0
Sutton,2023,Absentee Ballot Turnout (%),0
Sutton,2023,ballot_mailed_to_all_reg_voters,0
Swanton,2023,tm_checklist_voters,4735
Swanton,2023,num_voted,736
Swanton,2023,Turnout (%),0.155
Swanton,2023,absentee_votes,187
Swanton,2023,Absentee Ballot Turnout (%),0.254
Swanton,2023,ballot_mailed_to_all_reg_voters,0
Thetford,2023,tm_checklist_voters,2417
Thetford,2023,num_voted,331
Thetford,2023,Turnout (%),0.137
Thetford,2023,absentee_votes,44
Thetford,2023,Absentee Ballot Turnout (%),0.133
Thetford,2023,ballot_mailed_to_all_reg_voters,0
Tinmouth,2023,tm_checklist_voters,409
Tinmouth,2023,num_voted,131
Tinmouth,2023,Turnout (%),0.32
Tinmouth,2023,absentee_votes,33
Tinmouth,2023,Absentee Ballot Turnout (%),0.252
Tinmouth,2023,ballot_mailed_to_all_reg_voters,0
Topsham,2023,tm_checklist_voters,899
Topsham,2023,num_voted,86
Topsham,2023,Turnout (%),0.096
Topsham,2023,absentee_votes,0
Topsham,2023,Absentee Ballot Turnout (%),0
Topsham,2023,ballot_mailed_to_all_reg_voters,0
Townshend,2023,tm_checklist_voters,1090
Townshend,2023,num_voted,96
Townshend,2023,Turnout (%),0.088
Townshend,2023,absentee_votes,0
Townshend,2023,Absentee Ballot Turnout (%),0
Townshend,2023,ballot_mailed_to_all_reg_voters,0
Troy,2023,tm_checklist_voters,1165
Troy,2023,num_voted,55
Troy,2023,Turnout (%),0.047
Troy,2023,absentee_votes,0
Troy,2023,Absentee Ballot Turnout (%),0
Troy,2023,ballot_mailed_to_all_reg_voters,0
Tunbridge,2023,tm_checklist_voters,1133
Tunbridge,2023,num_voted,141
Tunbridge,2023,Turnout (%),0.124
Tunbridge,2023,absentee_votes,0
Tunbridge,2023,Absentee Ballot Turnout (%),0
Tunbridge,2023,ballot_mailed_to_all_reg_voters,0
Underihill,2023,tm_checklist_voters,2640
Underihill,2023,num_voted,438
Underihill,2023,Turnout (%),0.166
Underihill,2023,absentee_votes,118
Underihill,2023,Absentee Ballot Turnout (%),0.269
Underihill,2023,ballot_mailed_to_all_reg_voters,0
Vergennes,2023,tm_checklist_voters,2164
Vergennes,2023,num_voted,452
Vergennes,2023,Turnout (%),0.209
Vergennes,2023,absentee_votes,43
Vergennes,2023,Absentee Ballot Turnout (%),0.095
Vergennes,2023,ballot_mailed_to_all_reg_voters,0
Vernon,2023,tm_checklist_voters,1929
Vernon,2023,num_voted,391
Vernon,2023,Turnout (%),0.203
Vernon,2023,absentee_votes,52
Vernon,2023,Absentee Ballot Turnout (%),0.133
Vernon,2023,ballot_mailed_to_all_reg_voters,0
Vershire,2023,tm_checklist_voters,NA
Vershire,2023,num_voted,NA
Vershire,2023,Turnout (%),NA
Vershire,2023,absentee_votes,NA
Vershire,2023,Absentee Ballot Turnout (%),NA
Vershire,2023,ballot_mailed_to_all_reg_voters,NA
Victory,2023,tm_checklist_voters,65
Victory,2023,num_voted,44
Victory,2023,Turnout (%),0.677
Victory,2023,absentee_votes,26
Victory,2023,Absentee Ballot Turnout (%),0.591
Victory,2023,ballot_mailed_to_all_reg_voters,0
Waitsfield,2023,tm_checklist_voters,1475
Waitsfield,2023,num_voted,277
Waitsfield,2023,Turnout (%),0.188
Waitsfield,2023,absentee_votes,34
Waitsfield,2023,Absentee Ballot Turnout (%),0.123
Waitsfield,2023,ballot_mailed_to_all_reg_voters,0
Walden,2023,tm_checklist_voters,731
Walden,2023,num_voted,185
Walden,2023,Turnout (%),0.253
Walden,2023,absentee_votes,56
Walden,2023,Absentee Ballot Turnout (%),0.303
Walden,2023,ballot_mailed_to_all_reg_voters,0
Wallingford,2023,tm_checklist_voters,1573
Wallingford,2023,num_voted,338
Wallingford,2023,Turnout (%),0.215
Wallingford,2023,absentee_votes,76
Wallingford,2023,Absentee Ballot Turnout (%),0.225
Wallingford,2023,ballot_mailed_to_all_reg_voters,0
Waltham,2023,tm_checklist_voters,412
Waltham,2023,num_voted,40
Waltham,2023,Turnout (%),0.097
Waltham,2023,absentee_votes,0
Waltham,2023,Absentee Ballot Turnout (%),0
Waltham,2023,ballot_mailed_to_all_reg_voters,0
Wardsboro,2023,tm_checklist_voters,650
Wardsboro,2023,num_voted,55
Wardsboro,2023,Turnout (%),0.085
Wardsboro,2023,absentee_votes,0
Wardsboro,2023,Absentee Ballot Turnout (%),0
Wardsboro,2023,ballot_mailed_to_all_reg_voters,0
Warren,2023,tm_checklist_voters,1574
Warren,2023,num_voted,197
Warren,2023,Turnout (%),0.125
Warren,2023,absentee_votes,27
Warren,2023,Absentee Ballot Turnout (%),0.137
Warren,2023,ballot_mailed_to_all_reg_voters,0
Washington,2023,tm_checklist_voters,841
Washington,2023,num_voted,210
Washington,2023,Turnout (%),0.25
Washington,2023,absentee_votes,32
Washington,2023,Absentee Ballot Turnout (%),0.152
Washington,2023,ballot_mailed_to_all_reg_voters,0
Waterbury,2023,tm_checklist_voters,4525
Waterbury,2023,num_voted,676
Waterbury,2023,Turnout (%),0.149
Waterbury,2023,absentee_votes,144
Waterbury,2023,Absentee Ballot Turnout (%),0.213
Waterbury,2023,ballot_mailed_to_all_reg_voters,0
Waterford,2023,tm_checklist_voters,1108
Waterford,2023,num_voted,126
Waterford,2023,Turnout (%),0.114
Waterford,2023,absentee_votes,0
Waterford,2023,Absentee Ballot Turnout (%),0
Waterford,2023,ballot_mailed_to_all_reg_voters,0
Waterville,2023,tm_checklist_voters,598
Waterville,2023,num_voted,91
Waterville,2023,Turnout (%),0.152
Waterville,2023,absentee_votes,0
Waterville,2023,Absentee Ballot Turnout (%),0
Waterville,2023,ballot_mailed_to_all_reg_voters,0
Weathersfield,2023,tm_checklist_voters,2520
Weathersfield,2023,num_voted,380
Weathersfield,2023,Turnout (%),0.151
Weathersfield,2023,absentee_votes,54
Weathersfield,2023,Absentee Ballot Turnout (%),0.142
Weathersfield,2023,ballot_mailed_to_all_reg_voters,0
Wells,2023,tm_checklist_voters,938
Wells,2023,num_voted,219
Wells,2023,Turnout (%),0.233
Wells,2023,absentee_votes,49
Wells,2023,Absentee Ballot Turnout (%),0.224
Wells,2023,ballot_mailed_to_all_reg_voters,0
West Fairlee,2023,tm_checklist_voters,499
West Fairlee,2023,num_voted,60
West Fairlee,2023,Turnout (%),0.12
West Fairlee,2023,absentee_votes,8
West Fairlee,2023,Absentee Ballot Turnout (%),0.133
West Fairlee,2023,ballot_mailed_to_all_reg_voters,0
West Haven,2023,tm_checklist_voters,192
West Haven,2023,num_voted,78
West Haven,2023,Turnout (%),0.406
West Haven,2023,absentee_votes,8
West Haven,2023,Absentee Ballot Turnout (%),0.103
West Haven,2023,ballot_mailed_to_all_reg_voters,0
West Rutland,2023,tm_checklist_voters,1661
West Rutland,2023,num_voted,258
West Rutland,2023,Turnout (%),0.155
West Rutland,2023,absentee_votes,28
West Rutland,2023,Absentee Ballot Turnout (%),0.109
West Rutland,2023,ballot_mailed_to_all_reg_voters,0
West Windsor,2023,tm_checklist_voters,1013
West Windsor,2023,num_voted,97
West Windsor,2023,Turnout (%),0.096
West Windsor,2023,absentee_votes,0
West Windsor,2023,Absentee Ballot Turnout (%),0
West Windsor,2023,ballot_mailed_to_all_reg_voters,0
Westfield,2023,tm_checklist_voters,482
Westfield,2023,num_voted,51
Westfield,2023,Turnout (%),0.106
Westfield,2023,absentee_votes,1
Westfield,2023,Absentee Ballot Turnout (%),0.02
Westfield,2023,ballot_mailed_to_all_reg_voters,0
Westford,2023,tm_checklist_voters,1765
Westford,2023,num_voted,541
Westford,2023,Turnout (%),0.307
Westford,2023,absentee_votes,462
Westford,2023,Absentee Ballot Turnout (%),0.854
Westford,2023,ballot_mailed_to_all_reg_voters,1
Westminster,2023,tm_checklist_voters,2583
Westminster,2023,num_voted,259
Westminster,2023,Turnout (%),0.1
Westminster,2023,absentee_votes,18
Westminster,2023,Absentee Ballot Turnout (%),0.069
Westminster,2023,ballot_mailed_to_all_reg_voters,0
Westmore,2023,tm_checklist_voters,285
Westmore,2023,num_voted,62
Westmore,2023,Turnout (%),0.218
Westmore,2023,absentee_votes,0
Westmore,2023,Absentee Ballot Turnout (%),0
Westmore,2023,ballot_mailed_to_all_reg_voters,0
Weston,2023,tm_checklist_voters,533
Weston,2023,num_voted,96
Weston,2023,Turnout (%),0.18
Weston,2023,absentee_votes,0
Weston,2023,Absentee Ballot Turnout (%),0
Weston,2023,ballot_mailed_to_all_reg_voters,0
Weybridge,2023,tm_checklist_voters,735
Weybridge,2023,num_voted,215
Weybridge,2023,Turnout (%),0.293
Weybridge,2023,absentee_votes,25
Weybridge,2023,Absentee Ballot Turnout (%),0.116
Weybridge,2023,ballot_mailed_to_all_reg_voters,0
Wheelock,2023,tm_checklist_voters,637
Wheelock,2023,num_voted,108
Wheelock,2023,Turnout (%),0.17
Wheelock,2023,absentee_votes,2
Wheelock,2023,Absentee Ballot Turnout (%),0.019
Wheelock,2023,ballot_mailed_to_all_reg_voters,0
Whiting,2023,tm_checklist_voters,286
Whiting,2023,num_voted,45
Whiting,2023,Turnout (%),0.157
Whiting,2023,absentee_votes,0
Whiting,2023,Absentee Ballot Turnout (%),0
Whiting,2023,ballot_mailed_to_all_reg_voters,0
Whitingham,2023,tm_checklist_voters,997
Whitingham,2023,num_voted,115
Whitingham,2023,Turnout (%),0.115
Whitingham,2023,absentee_votes,5
Whitingham,2023,Absentee Ballot Turnout (%),0.043
Whitingham,2023,ballot_mailed_to_all_reg_voters,0
Williamstown,2023,tm_checklist_voters,2463
Williamstown,2023,num_voted,371
Williamstown,2023,Turnout (%),0.151
Williamstown,2023,absentee_votes,65
Williamstown,2023,Absentee Ballot Turnout (%),0.175
Williamstown,2023,ballot_mailed_to_all_reg_voters,0
Williston,2023,tm_checklist_voters,8347
Williston,2023,num_voted,1588
Williston,2023,Turnout (%),0.19
Williston,2023,absentee_votes,460
Williston,2023,Absentee Ballot Turnout (%),0.29
Williston,2023,ballot_mailed_to_all_reg_voters,0
Wilmington,2023,tm_checklist_voters,1678
Wilmington,2023,num_voted,186
Wilmington,2023,Turnout (%),0.111
Wilmington,2023,absentee_votes,12
Wilmington,2023,Absentee Ballot Turnout (%),0.065
Wilmington,2023,ballot_mailed_to_all_reg_voters,0
Windham,2023,tm_checklist_voters,NA
Windham,2023,num_voted,NA
Windham,2023,Turnout (%),NA
Windham,2023,absentee_votes,NA
Windham,2023,Absentee Ballot Turnout (%),NA
Windham,2023,ballot_mailed_to_all_reg_voters,NA
Windsor,2023,tm_checklist_voters,2917
Windsor,2023,num_voted,443
Windsor,2023,Turnout (%),0.152
Windsor,2023,absentee_votes,20
Windsor,2023,Absentee Ballot Turnout (%),0.045
Windsor,2023,ballot_mailed_to_all_reg_voters,0
Winhall,2023,tm_checklist_voters,829
Winhall,2023,num_voted,160
Winhall,2023,Turnout (%),0.193
Winhall,2023,absentee_votes,3
Winhall,2023,Absentee Ballot Turnout (%),0.019
Winhall,2023,ballot_mailed_to_all_reg_voters,0
Winooski,2023,tm_checklist_voters,5506
Winooski,2023,num_voted,827
Winooski,2023,Turnout (%),0.15
Winooski,2023,absentee_votes,108
Winooski,2023,Absentee Ballot Turnout (%),0.131
Winooski,2023,ballot_mailed_to_all_reg_voters,0
Wolcott,2023,tm_checklist_voters,1248
Wolcott,2023,num_voted,154
Wolcott,2023,Turnout (%),0.123
Wolcott,2023,absentee_votes,20
Wolcott,2023,Absentee Ballot Turnout (%),0.13
Wolcott,2023,ballot_mailed_to_all_reg_voters,0
Woodbury,2023,tm_checklist_voters,753
Woodbury,2023,num_voted,92
Woodbury,2023,Turnout (%),0.122
Woodbury,2023,absentee_votes,0
Woodbury,2023,Absentee Ballot Turnout (%),0
Woodbury,2023,ballot_mailed_to_all_reg_voters,0
Woodford,2023,tm_checklist_voters,270
Woodford,2023,num_voted,37
Woodford,2023,Turnout (%),0.137
Woodford,2023,absentee_votes,4
Woodford,2023,Absentee Ballot Turnout (%),0.108
Woodford,2023,ballot_mailed_to_all_reg_voters,0
Woodstock,2023,tm_checklist_voters,3066
Woodstock,2023,num_voted,480
Woodstock,2023,Turnout (%),0.157
Woodstock,2023,absentee_votes,27
Woodstock,2023,Absentee Ballot Turnout (%),0.056
Woodstock,2023,ballot_mailed_to_all_reg_voters,0
Worcester,2023,tm_checklist_voters,152
Worcester,2023,num_voted,100
Worcester,2023,Turnout (%),0.658
Worcester,2023,absentee_votes,0
Worcester,2023,Absentee Ballot Turnout (%),0
Worcester,2023,ballot_mailed_to_all_reg_voters,0
Addison,2023,tm_checklist_voters,1152
Addison,2023,num_voted,458
Addison,2023,Turnout (%),0.398
Addison,2023,absentee_votes,61
Addison,2023,Absentee Ballot Turnout (%),0.133
Addison,2023,ballot_mailed_to_all_reg_voters,NA
Albany,2023,tm_checklist_voters,687
Albany,2023,num_voted,95
Albany,2023,Turnout (%),0.138
Albany,2023,absentee_votes,0
Albany,2023,Absentee Ballot Turnout (%),0
Albany,2023,ballot_mailed_to_all_reg_voters,NA
Alburgh,2023,tm_checklist_voters,1510
Alburgh,2023,num_voted,575
Alburgh,2023,Turnout (%),0.381
Alburgh,2023,absentee_votes,67
Alburgh,2023,Absentee Ballot Turnout (%),0.117
Alburgh,2023,ballot_mailed_to_all_reg_voters,NA
Andover,2023,tm_checklist_voters,401
Andover,2023,num_voted,71
Andover,2023,Turnout (%),0.177
Andover,2023,absentee_votes,0
Andover,2023,Absentee Ballot Turnout (%),0
Andover,2023,ballot_mailed_to_all_reg_voters,NA
Arlington,2023,tm_checklist_voters,1999
Arlington,2023,num_voted,650
Arlington,2023,Turnout (%),0.325
Arlington,2023,absentee_votes,83
Arlington,2023,Absentee Ballot Turnout (%),0.128
Arlington,2023,ballot_mailed_to_all_reg_voters,NA
Athens,2023,tm_checklist_voters,307
Athens,2023,num_voted,123
Athens,2023,Turnout (%),0.401
Athens,2023,absentee_votes,24
Athens,2023,Absentee Ballot Turnout (%),0.195
Athens,2023,ballot_mailed_to_all_reg_voters,NA
Bakersfield,2023,tm_checklist_voters,1000
Bakersfield,2023,num_voted,263
Bakersfield,2023,Turnout (%),0.263
Bakersfield,2023,absentee_votes,27
Bakersfield,2023,Absentee Ballot Turnout (%),0.103
Bakersfield,2023,ballot_mailed_to_all_reg_voters,NA
Baltimore,2023,tm_checklist_voters,191
Baltimore,2023,num_voted,28
Baltimore,2023,Turnout (%),0.147
Baltimore,2023,absentee_votes,0
Baltimore,2023,Absentee Ballot Turnout (%),0
Baltimore,2023,ballot_mailed_to_all_reg_voters,NA
Barnard,2023,tm_checklist_voters,690
Barnard,2023,num_voted,55
Barnard,2023,Turnout (%),0.08
Barnard,2023,absentee_votes,0
Barnard,2023,Absentee Ballot Turnout (%),0
Barnard,2023,ballot_mailed_to_all_reg_voters,NA
Barnet,2023,tm_checklist_voters,1428
Barnet,2023,num_voted,126
Barnet,2023,Turnout (%),0.088
Barnet,2023,absentee_votes,0
Barnet,2023,Absentee Ballot Turnout (%),0
Barnet,2023,ballot_mailed_to_all_reg_voters,NA
Barre City,2023,tm_checklist_voters,6135
Barre City,2023,num_voted,1527
Barre City,2023,Turnout (%),0.249
Barre City,2023,absentee_votes,552
Barre City,2023,Absentee Ballot Turnout (%),0.361
Barre City,2023,ballot_mailed_to_all_reg_voters,NA
Barre Town,2023,tm_checklist_voters,6330
Barre Town,2023,num_voted,1563
Barre Town,2023,Turnout (%),0.247
Barre Town,2023,absentee_votes,816
Barre Town,2023,Absentee Ballot Turnout (%),0.522
Barre Town,2023,ballot_mailed_to_all_reg_voters,NA
Barton,2023,tm_checklist_voters,2095
Barton,2023,num_voted,125
Barton,2023,Turnout (%),0.06
Barton,2023,absentee_votes,0
